tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
55901,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3408 Broderick St,1,Sidewalk: Curb side : Cutout,Private,5/8/1973,19,,37.8018478,-122.4448624
41169,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',15 Avila St,1,Sidewalk: Curb side : Cutout,Private,11/23/1999,9,,37.80057557,-122.4404312
65969,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',960 Chestnut St,1,Sidewalk: Curb side : Cutout,Private,6/21/1990,11,,37.80306572,-122.4191627
64481,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',424 Bryant St,1,Sidewalk: Curb side : Cutout,Private,7/19/1988,17,,37.78262699,-122.3943426
59877,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2125 Filbert St,1,Sidewalk: Curb side : Cutout,Private,10/24/1981,11,,37.79810887,-122.4345408
35671,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1438 Green St,5,Sidewalk: Curb side : Cutout,Private,2/14/2002,10,,37.79779777,-122.422937
49844,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',549PARK 03rd St,2,Sidewalk: Curb side : Cutout,Private,6/18/2003,13,,37.78094031,-122.395199
127072,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3399X Steiner St,2,Sidewalk: Curb side : Cutout,Private,1/12/2018,3,Width 4ft,37.8001202,-122.4377943
30661,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',83 Lafayette St,1,Sidewalk: Curb side : Cutout,Private,1/30/1995,8,3x3,37.77274974,-122.4168652
55627,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2157 Jackson St,1,Sidewalk: Curb side : Cutout,Private,2/6/1973,17,,37.7929069,-122.4305338
15429,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2125 Mission St,1,Sidewalk: Curb side : Cutout,DPW,4/9/2015,15,4X4,37.76296062,-122.419386
48434,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1190 Sacramento St,1,Sidewalk: Curb side : Cutout,Private,12/25/2005,10,3x3,37.79263429,-122.4123715
58308,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',523 07th St,1,Sidewalk: Curb side : Cutout,Private,10/12/1978,15,,37.77398611,-122.4042177
67534,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1359 Pine St,1,Sidewalk: Curb side : Cutout,Private,9/24/1992,15,,37.78981798,-122.4184146
46640,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1718 Union St,1,Sidewalk: Curb side : Cutout,Private,4/19/2002,7,,37.79815321,-122.4276673
64239,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',100 26th Ave,1,Sidewalk: Curb side : Cutout,Private,2/11/1988,6,,37.78722943,-122.4862432
12427,Permitted Site,Ficus nitida :: Laurel Fig,1710 Laguna St,1,Sidewalk: Curb side : Cutout,Private,9/13/1989,12,4X4,37.78684157,-122.428274
62897,Permitted Site,Ficus nitida :: Laurel Fig,4123 17th St,1,Sidewalk: Curb side : Cutout,Private,7/25/1986,7,,37.76225403,-122.4378315
109328,Undocumented,Ficus nitida :: Laurel Fig,1349 CLAYTON ST,1,Sidewalk: Curb side : Cutout,Private,2/27/2015,3,3x3,37.75951429,-122.4465321
56147,DPW Maintained,Ficus nitida :: Laurel Fig,2311 Scott St,1,Sidewalk: Curb side : Cutout,Private,6/21/1973,16,,37.79140446,-122.439486
39774,Permitted Site,Ficus nitida :: Laurel Fig,112 28th St,2,Sidewalk: Curb side : Cutout,Private,1/19/1999,14,5.5x6,37.745487,-122.4248771
100399,Undocumented,Ficus nitida :: Laurel Fig,900 Montgomery St,2,Sidewalk: Curb side : Cutout,Private,5/17/2016,3,4x4,37.79733552,-122.403686
13266,DPW Maintained,Ficus nitida :: Laurel Fig,2460 Lombard St,3,Sidewalk: Curb side : Cutout,DPW,10/26/1993,70,3X3,37.79917753,-122.4420611
21632,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1615 Sutter St,6,Sidewalk: Curb side : Cutout,DPW,4/4/1991,12,4X4,37.78676966,-122.4273755
13269,DPW Maintained,Ficus retusa nitida :: Banyan Fig,2495 Lombard St,1,Sidewalk: Curb side : Cutout,Private,10/26/1993,6,3X3,37.79895438,-122.4421678
57820,DPW Maintained,Ficus retusa nitida :: Banyan Fig,2357 Bush St,1,Sidewalk: Curb side : Cutout,Private,3/14/1977,11,,37.78659941,-122.4361528
20147,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1025 Steiner St,1,Sidewalk: Curb side : Cutout,DPW,9/13/1989,12,3x3,37.77882774,-122.4335644
62362,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1905 Laguna St,1,Sidewalk: Curb side : Cutout,Private,10/9/1985,13,,37.78882108,-122.4288525
32294,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1616 16th St,2,Sidewalk: Curb side : Cutout,Private,8/19/1996,12,,37.76614147,-122.4030153
17670,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1015X Pierce St,2,Sidewalk: Curb side : Cutout,DPW,5/15/1995,12,3X3,37.77949415,-122.4353661
56932,DPW Maintained,Ficus retusa nitida :: Banyan Fig,1911 Pierce St,1,Sidewalk: Curb side : Cutout,Private,8/15/1974,18,3x3,37.78773677,-122.4370754
13286,DPW Maintained,Ficus retusa nitida :: Banyan Fig,2599 Lombard St,1,Sidewalk: Curb side : Cutout,DPW,9/16/1993,12,3X3,37.79873332,-122.4439341
93326,DPW Maintained,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,2100X Turk Blvd,9,Sidewalk: Curb side : Cutout,DPW,11/20/2008,3,3x3,37.77931477,-122.4437504
93354,DPW Maintained,Fraxinus americana 'Autumn Purple' :: American Autumn Purple Ash,2100X Turk Blvd,37,Sidewalk: Curb side : Cutout,DPW,11/21/2008,3,3x3,37.77931477,-122.4437504
14507,DPW Maintained,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,500X Masonic Ave,4,Sidewalk: Curb side : Cutout,DPW,8/15/2012,3,6x6,37.77672425,-122.4465688
14509,DPW Maintained,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,500X Masonic Ave,6,Sidewalk: Curb side : Cutout,DPW,4/10/2001,20,6X6,37.77654951,-122.4464005
29030,Permitted Site,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,320X 10th St,2,Sidewalk: Curb side : Cutout,Private,12/27/2005,6,3x3,37.77245167,-122.4124944
59144,DPW Maintained,Fraxinus spp :: Ash Spp,690 12th Ave,1,Sidewalk: Curb side : Cutout,Private,4/23/1980,10,,37.77534005,-122.4702417
59099,DPW Maintained,Fraxinus spp :: Ash Spp,488 08th Ave,1,Sidewalk: Curb side : Cutout,Private,4/23/1980,13,,37.77929826,-122.4662283
59133,Permitted Site,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,730 11th Ave,1,Sidewalk: Curb side : Cutout,Private,4/23/1980,24,,37.77453564,-122.4690944
10550,DPW Maintained,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,217 Harbor Rd,1,Sidewalk: Curb side : Cutout,DPW,2/12/1992,12,3X4,37.73287427,-122.3789142
258113,DPW Maintained,Geijera parviflora :: Australian Willow,144 Freelon St,,Sidewalk: Curb side : Cutout,DPW,7/15/2017,3,,37.7782763,-122.3977603
26547,DPW Maintained,Geijera parviflora :: Australian Willow,570 Francisco St,2,Sidewalk: Curb side : Cutout,DPW,2/2/1999,6,4X4,37.80460951,-122.4145805
49769,DPW Maintained,Geijera parviflora :: Australian Willow,333 Schwerin St,4,Sidewalk: Curb side : Cutout,Private,6/4/2003,4,,37.70932195,-122.4118226
109686,DPW Maintained,Geijera parviflora :: Australian Willow,190 Onondaga Ave,1,Sidewalk: Curb side : Cutout,Private,2/27/2015,3,3x3,37.72269619,-122.4412093
82278,DPW Maintained,Geijera parviflora :: Australian Willow,245 10th Ave,1,Sidewalk: Curb side : Cutout,Private,6/3/2008,5,3x3,37.78368766,-122.4688565
160441,DPW Maintained,Geijera parviflora :: Australian Willow,201 France Ave,1,Sidewalk: Curb side : Cutout,Private,11/7/2019,3,4x6,37.7191482,-122.4363868
215160,DPW Maintained,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,125 Arch St,1,Sidewalk: Property side : Yard,Private,3/26/2018,3,Width 2ft,37.71304038,-122.4671733
6643,Permitted Site,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,1499 Evans Ave,7,Sidewalk: Curb side : Cutout,Private,10/17/2009,3,3X3,37.74187792,-122.3866183
73311,Permitted Site,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,3993 24th St,1,Sidewalk: Curb side : Cutout,Private,12/27/2012,3,3x3,37.75137765,-122.4316757
58743,DPW Maintained,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,2142 Leavenworth St,1,Sidewalk: Curb side : Cutout,Private,6/18/2018,3,,37.80092766,-122.4176336
102197,Permitted Site,Ginkgo biloba 'Fairmont' :: Fairmont Ginkgo,195 Eureka St,2,Sidewalk: Curb side : Cutout,Private,1/2/2013,3,3x3,37.75927966,-122.4379836
14493,DPW Maintained,Ginkgo biloba 'Fairmont' :: Fairmont Ginkgo,331 Masonic Ave,1,Sidewalk: Curb side : Cutout,DPW,2/20/2015,3,3X3,37.77812159,-122.4472885
99619,Permitted Site,Ginkgo biloba 'Princeton Sentry' :: Princeton Sentry Maidenhair,1590X Vallejo St,1,Sidewalk: Curb side : Cutout,Private,8/7/2012,24,3x3,37.79695805,-122.4232747
54008,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,2301 Scott St,1,Sidewalk: Curb side : Cutout,Private,3/30/1973,2,,37.79112185,-122.4394297
6660,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1550 Evans Ave,8,Sidewalk: Curb side : Cutout,DPW,2/15/2001,6,3X3,37.74245185,-122.387129
24352,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,183 Duboce Ave,1,Sidewalk: Curb side : Cutout,DPW,5/24/1995,3,3X3,37.76965527,-122.424124
28721,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1881 Bush St,2,Sidewalk: Curb side : Cutout,Private,1/2/2003,3,3X3,37.78759252,-122.4283298
14568,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1035X Masonic Ave,2,Sidewalk: Curb side : Cutout,DPW,4/13/2005,3,3X3,37.77173571,-122.4457376
49086,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,696 De Haro St,1,Sidewalk: Curb side : Cutout,Private,1/10/2003,2,,37.76112315,-122.4013161
4371,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1006 Chenery St,1,Sidewalk: Curb side : Cutout,Private,5/24/2011,3,3x3,37.73578815,-122.4390794
261018,Planning Code 138.1 required,Ginkgo biloba :: Maidenhair Tree,79 Cragmont Ave,2,Sidewalk: Curb side : Cutout,Private,11/15/2019,3,3x3,37.74956489,-122.4675215
65521,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,555 Lisbon St,1,Sidewalk: Curb side : Cutout,Private,2/12/1990,8,,37.71953065,-122.4353802
72418,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3878 Sacramento St,1,Sidewalk: Curb side : Cutout,Private,4/13/1996,1,,37.78704627,-122.4564297
19099,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,280 Sagamore St,1,Sidewalk: Curb side : Cutout,DPW,2/12/2000,6,3X4,37.71147738,-122.4618343
43640,Permitted Site,Ginkgo biloba :: Maidenhair Tree,3400X 22nd St,1,Sidewalk: Curb side : Cutout,Private,7/24/2000,3,3x3,37.75518703,-122.4232875
247435,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,400 Pierce St,1,Sidewalk: Curb side : Cutout,Private,6/2/2014,15,Width 0ft,37.77375322,-122.4340787
94114,Permitted Site,Ginkgo biloba :: Maidenhair Tree,200X Linden St,1,Sidewalk: Curb side : Cutout,Private,6/9/2010,3,3x3,37.77679605,-122.4215864
107582,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,100 Panama St,4,Sidewalk: Curb side : Yard,Private,11/12/2014,3,,37.70961564,-122.4682637
98805,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,950x Clay St,7,Sidewalk: Curb side : Cutout,SFUSD,3/16/2012,1,3x3,37.79398603,-122.4088648
88036,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,2301X Lyon St,6,Sidewalk: Curb side : Cutout,Private,6/23/2008,3,3x3,37.79203905,-122.4464049
12700,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1403 Lake St,2,Sidewalk: Curb side : Cutout,Private,11/11/1994,6,3X3,37.78615307,-122.4745286
84259,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,662 25th Ave,1,Sidewalk: Curb side : Cutout,Private,10/8/2008,1,3x3,37.77699918,-122.4843722
110155,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1041 Broadway,1,Sidewalk: Curb side : Cutout,Private,3/25/2015,3,3x3,37.79684111,-122.4143346
109784,Permitted Site,Ginkgo biloba :: Maidenhair Tree,380 FULTON ST,1,Sidewalk: Curb side : Cutout,Private,11/22/2016,3,3x3,37.77884255,-122.4230323
12702,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1415 Lake St,1,Sidewalk: Curb side : Cutout,Private,12/1/1992,6,3X3,37.78614455,-122.4746879
94118,Permitted Site,Ginkgo biloba :: Maidenhair Tree,200X Linden St,5,Sidewalk: Curb side : Cutout,Private,6/9/2010,3,3x3,37.77679605,-122.4215864
107779,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,3155 Scott St,2,Sidewalk: Curb side : Cutout,Private,10/24/2014,3,3x3,37.79899811,-122.4410238
6456,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1199 Evans Ave,10,Sidewalk: Curb side : Cutout,Private,1/9/2004,3,3X3,37.73826459,-122.3803339
4879,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,72 Crags Ct,1,Sidewalk: Curb side : Cutout,Private,5/22/1992,20,3X3,37.74058321,-122.4395406
36957,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,16 05th Ave,1,Sidewalk: Curb side : Cutout,Private,5/29/1998,2,,37.78837458,-122.463661
254388,Section 143,Ginkgo biloba :: Maidenhair Tree,990 Pacific Ave,2,Sidewalk: Curb side : Cutout,Private,2/8/2018,3,3x3,37.79636441,-122.4115755
88411,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1135 Powell St,2,Sidewalk: Curb side : Cutout,Private,7/10/2008,3,3x3,37.79524014,-122.4099272
115627,Undocumented,Ginkgo biloba :: Maidenhair Tree,100x CAROLINA ST,8,Sidewalk: Curb side : Cutout,Private,2/17/2016,3,3x3,37.7674443,-122.4009268
32045,Planning Code 138.1 required,Ginkgo biloba :: Maidenhair Tree,2979 Jackson St,1,Sidewalk: Curb side : Cutout,Private,6/7/2018,3,,37.79119832,-122.4440717
39268,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,540 Delancey St,5,Sidewalk: Curb side : Cutout,Private,12/19/1998,8,3x3,37.78443774,-122.3909757
44199,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,100 Harrison St,2,Sidewalk: Curb side : Cutout,Private,2/20/2018,3,,37.788743,-122.3897389
68225,Permitted Site,Ginkgo biloba :: Maidenhair Tree,642 IRVING ST,2,Sidewalk: Curb side : Cutout,Private,9/27/1993,4,3x3,37.76427724,-122.4649724
62082,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,526 Connecticut St,1,Sidewalk: Curb side : Cutout,Private,8/22/1985,5,,37.75896047,-122.3972634
215785,Planning Code 138.1 required,Ginkgo biloba :: Maidenhair Tree,16 Agua Way,1,Sidewalk: Property side : Yard,Private,2/8/2018,3,Width 2ft,37.74223631,-122.4512609
6550,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1225X Evans Ave,7,Sidewalk: Curb side : Cutout,DPW,3/28/2013,3,4x4,37.7389388,-122.3815695
46083,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,678 Greenwich St,1,Sidewalk: Curb side : Cutout,Private,12/14/2001,1,,37.8022193,-122.4107954
91321,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,450 Rhode Island St,12,Sidewalk: Curb side : Cutout,Private,2/6/2009,4,3x3,37.76375504,-122.40257
122698,Planning Code 138.1 required,Ginkgo biloba :: Maidenhair Tree,98 Woolsey St,2,Sidewalk: Curb side : Cutout,Private,11/16/2016,3,3x3,37.72529066,-122.4026085
52551,DPW Maintained,Hakea suaveolens :: Sweet Hakea Tree,1570 38th Ave,1,Sidewalk: Curb side : Cutout,Private,1/12/2006,4,,37.75763044,-122.4970402
52570,Permitted Site,Hakea suaveolens :: Sweet Hakea Tree,1600 40th Ave,1,Sidewalk: Curb side : Cutout,Private,1/12/2006,8,,37.7569235,-122.4991405
6827,Permitted Site,Hymenosporum flavum :: Sweet Shade,1450X Fairfax Ave,9,Sidewalk: Curb side : Cutout,Fire Dept,12/19/2000,6,3X3,37.74083447,-122.3861797
6723,DPW Maintained,Hymenosporum flavum :: Sweet Shade,1200X Fairfax Ave,20,Sidewalk: Curb side : Cutout,DPW,11/4/2011,3,3x3,37.73821034,-122.381563
93303,DPW Maintained,Hymenosporum flavum :: Sweet Shade,505 Church St,2,Sidewalk: Curb side : Cutout,DPW,12/12/2008,3,3x3,37.76282926,-122.4285034
91193,DPW Maintained,Hymenosporum flavum :: Sweet Shade,402 Haight St,1,Sidewalk: Curb side : Cutout,DPW,4/8/2009,5,3x3,37.77240067,-122.4289962
46098,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,624 Arkansas St,1,Sidewalk: Curb side : Cutout,Private,12/18/2001,6,,37.75831581,-122.3981656
32943,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,999X Minnesota St,2,Sidewalk: Curb side : Cutout,Private,11/1/1996,8,3x3,37.75815084,-122.3901451
30882,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,601 Mississippi St,1,Sidewalk: Curb side : Cutout,Private,7/20/2005,6,,37.75889142,-122.394134
243655,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,4140 23rd St,1,Sidewalk: Curb side : Cutout,Private,1/31/2018,3,Width 4ft,37.75288712,-122.4352415
28065,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,2576 Bryant St,1,Sidewalk: Curb side : Cutout,DPW,3/13/2001,12,3X3,37.75320119,-122.409284
50150,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,541@ 20TH ST Mississippi St,1,Sidewalk: Curb side : Cutout,Private,8/7/2003,6,,37.75955053,-122.3941882
37964,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,422 Missouri St,1,Sidewalk: Curb side : Cutout,Private,7/8/1998,6,,37.76094643,-122.3964817
34748,Permitted Site,Jacaranda mimosifolia :: Jacaranda,2752 Harrison St,1,Sidewalk: Curb side : Cutout,Private,7/28/1997,1,5x12,37.75337815,-122.412059
40096,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,359 Mississippi St,1,Sidewalk: Curb side : Cutout,Private,10/12/2001,8,,37.76155702,-122.3943808
226412,Permitted Site,Jacaranda mimosifolia :: Jacaranda,282 Precita Ave,1,Sidewalk: Curb side : Cutout,Private,6/22/1987,14,Width 3ft,37.74719149,-122.41415
37938,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,1833 19th St,1,Sidewalk: Curb side : Cutout,Private,7/8/1998,5,,37.76096789,-122.4008933
87247,DPW Maintained,Juniperus chinensis :: Juniper,236323 Larkin St,6,Sidewalk: Property side : Cutout,Private,2/19/2008,2,3x3,37.79965885,-122.4209547
58139,DPW Maintained,Juniperus chinensis :: Juniper,378 Gaven St,1,Sidewalk: Curb side : Cutout,Private,3/7/1978,7,,37.73227683,-122.4128238
96034,DPW Maintained,Juniperus chinensis :: Juniper,1075 Pacific Ave,1,Sidewalk: Curb side : Cutout,Private,9/2/2011,3,3x3,37.79607812,-122.4129216
85229,DPW Maintained,Koelreuteria paniculata :: Golden Rain Tree,355 Berry St,7,Sidewalk: Curb side : Cutout,Private,7/19/2007,11,,37.77253957,-122.3973474
83155,DPW Maintained,Koelreuteria paniculata :: Golden Rain Tree,1714 Revere Ave,1,Sidewalk: Curb side : Cutout,Private,7/2/2009,5,3x3,37.73283896,-122.3921197
69350,DPW Maintained,Lagerstroemia indica :: Crape Myrtle,3445 Fillmore St,1,Sidewalk: Curb side : Cutout,Private,4/18/1994,1,,37.80137341,-122.4365939
180842,DPW Maintained,Lagunaria patersonii :: Primrose Tree,87 Laura St,3,Sidewalk: Curb side : Cutout,Private,10/10/2017,3,Width 2ft,37.71047372,-122.4511558
90706,DPW Maintained,Lagunaria patersonii :: Primrose Tree,4332 Cabrillo St,1,Sidewalk: Curb side : Cutout,DPW,4/14/2008,3,3x3,37.77356121,-122.5053328
27003,Permitted Site,Lagunaria patersonii :: Primrose Tree,1380X Silver Ave,3,Sidewalk: Curb side : Cutout,Private,1/29/2009,3,3X3,37.73131819,-122.4090327
27284,DPW Maintained,Lagunaria patersonii :: Primrose Tree,636 Silver Ave,1,Sidewalk: Curb side : Cutout,Private,9/4/2009,3,3X3,37.72874627,-122.4229425
11598,DPW Maintained,Lagunaria patersonii :: Primrose Tree,4134 Judah St,1,Sidewalk: Curb side : Cutout,Private,3/28/2017,3,3X3,37.76048345,-122.5065435
27046,DPW Maintained,Lagunaria patersonii :: Primrose Tree,790 Silver Ave,1,Sidewalk: Curb side : Cutout,Private,1/29/2009,6,3X3,37.72894803,-122.4198077
255648,Permitted Site,Lagunaria patersonii :: Primrose Tree,2834 Polk St,,Sidewalk: Curb side : Cutout,Private,6/21/2018,3,3x3,37.80282711,-122.4230861
27286,Permitted Site,Lagunaria patersonii :: Primrose Tree,682 Silver Ave,1,Sidewalk: Curb side : Cutout,Private,1/30/2009,3,3X3,37.72874891,-122.421914
41787,DPW Maintained,Lagunaria patersonii :: Primrose Tree,101 15th St,1,Sidewalk: Curb side : Cutout,Private,6/20/2000,11,,37.76732578,-122.4022853
97319,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1038 Taraval St,1,Sidewalk: Curb side : Cutout,Private,3/28/2017,3,3x3,37.74306751,-122.4774242
27036,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1328 Silver Ave,1,Sidewalk: Curb side : Cutout,Private,3/21/2005,3,3X3,37.73106889,-122.4098759
86510,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1280 27th Ave,1,Sidewalk: Curb side : Cutout,DPW,12/21/2006,3,3x3,37.763577,-122.4856506
109184,Permitted Site,Lagunaria patersonii :: Primrose Tree,5 Santa Rosa Ave,2,Sidewalk: Curb side : Cutout,Private,1/30/2015,3,3x3,37.72577463,-122.4343411
98851,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1795X 31st Ave,4,Sidewalk: Curb side : Cutout,Private,4/11/2012,1,3x3,37.75391761,-122.4896816
114818,DPW Maintained,Lagunaria patersonii :: Primrose Tree,825 30th Ave,1,Sidewalk: Curb side : Cutout,Private,3/14/2018,3,,37.77369388,-122.4899712
97322,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1055 Taraval St,3,Sidewalk: Curb side : Cutout,Private,3/28/2017,3,3x3,37.74287614,-122.4775411
181028,DPW Maintained,Lagunaria patersonii :: Primrose Tree,95 Rolph St,2,Sidewalk: Curb side : Yard,Private,10/5/2017,3,Width 4ft,37.71513231,-122.4400703
115757,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1718 Cayuga Ave,1,Sidewalk: Curb side : Cutout,Private,2/24/2016,3,,37.71510939,-122.4484058
27193,DPW Maintained,Lagunaria patersonii :: Primrose Tree,284 Silver Ave,2,Sidewalk: Curb side : Cutout,Private,1/27/2009,6,3X3,37.72880686,-122.431563
95899,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1700 23rd Ave,3,Sidewalk: Curb side : Cutout,Private,7/27/2011,1,3x3,37.75573298,-122.4807835
183696,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1341 42nd Ave,10,Sidewalk: Curb side : Cutout,Private,5/5/2017,3,Width 0ft,37.76124688,-122.5017629
41808,DPW Maintained,Lagunaria patersonii :: Primrose Tree,100 Anzavista Ave,3,Sidewalk: Curb side : Cutout,Private,6/20/2000,3,,37.77960013,-122.4437872
201820,DPW Maintained,Lagunaria patersonii :: Primrose Tree,100 Friedell St,4,Sidewalk: Curb side : Yard,Private,7/12/2017,3,Width 4ft,37.72892279,-122.3694495
112029,DPW Maintained,Lagunaria patersonii :: Primrose Tree,2101x 22nd Ave,9,Sidewalk: Curb side : Cutout,SFUSD,7/23/2015,3,9x9,37.75709345,-122.4023192
92440,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1352 45th Ave,1,Sidewalk: Curb side : Cutout,Private,7/30/2009,1,3x3,37.7613255,-122.5048389
105243,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,616 Cambridge St,1,Sidewalk: Curb side : Cutout,Private,1/7/2014,2,3x3,37.72371995,-122.417366
89431,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2650 Anza St,1,Sidewalk: Curb side : Cutout,DPW,2/29/2008,3,3x3,37.77859809,-122.4767679
129423,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2129 Vallejo St,7,Sidewalk: Curb side : Cutout,Private,1/16/2020,3,Width 4ft,37.79550434,-122.4324589
35364,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,1000 Rhode Island St,3,Sidewalk: Curb side : Cutout,Private,2/23/1998,7,,37.75686736,-122.4019158
89658,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2849X Anza St,1,Sidewalk: Curb side : Cutout,DPW,3/19/2008,3,3x3,37.77834681,-122.4790676
82943,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,230 08th St,2,Sidewalk: Curb side : Cutout,Private,7/7/2009,8,3x3,37.77558986,-122.4109896
89061,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,740 18th Ave,1,Sidewalk: Curb side : Cutout,DPW,3/3/2008,3,3x3,37.77400792,-122.476694
89433,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2750X Anza St,1,Sidewalk: Curb side : Cutout,DPW,2/29/2008,3,3x3,37.77855619,-122.4778306
89110,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,675 18th Ave,1,Sidewalk: Curb side : Cutout,DPW,3/7/2008,3,3x3,37.77526998,-122.4769526
89428,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2600X Anza St,1,Sidewalk: Curb side : Cutout,DPW,2/29/2008,3,3x3,37.77862829,-122.476207
36881,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2515 Fillmore St,1,Sidewalk: Curb side : Cutout,DPW,11/23/2016,3,,37.79300581,-122.4347488
